URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,DNS_QUERY_TIMES,Type
75,13,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,8/09/2004 0:00,28/02/2017 0:00,4,-1
75,14,utf-8,GSE,-1,US,CA,15/09/1997 0:00,20/07/2011 0:00,10,-1
75,12,UTF-8,Pizza/pepperoni,-1,US,WA,16/11/1994 0:00,28/10/2015 0:00,0,-1
75,15,ISO-8859-1,cloudflare-nginx,-1,US,FL,16/05/2000 0:00,17/03/2016 0:00,0,-1
76,13,ISO-8859-1,Microsoft-IIS/6.0,92183,CA,Quebec,2/06/2004 0:00,21/03/2015 0:00,0,-1
76,15,ISO-8859-1,Unknown,12368,US,CA,9/01/1998 0:00,4/01/2017 0:00,8,-1
76,12,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,2/10/2007 0:00,20/07/2014 0:00,6,-1
76,13,us-ascii,Microsoft-IIS/7.5,324,Unknown,Unknown,14/12/2004 0:00,Unknown,6,-1
76,12,UTF-8,Apache,9672,US,Alabama,3/10/1997 0:00,31/12/2016 0:00,0,-1
76,14,UTF-8,XXXXXXXXXXXXXXXXXXXXXX,17721,Unknown,Unknown,2/10/2000 0:00,3/06/2016 0:00,0,-1
77,15,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,0,-1
77,13,ISO-8859-1,Apache,-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
77,14,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CO,16/06/2014 0:00,31/07/2016 0:00,0,-1
77,14,ISO-8859-1,Sucuri/Cloudproxy,-1,Unknown,Unknown,7/02/2006 0:00,8/02/2017 0:00,2,-1
77,14,UTF-8,GSE,22409,US,CA,31/07/2000 0:00,29/06/2016 0:00,4,-1
77,13,utf-8,nginx/1.8.0,63049,US,va,29/04/1994 0:00,30/08/2013 0:00,10,-1
77,14,utf-8,ATS,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,6,-1
78,10,utf-8,Apache,23146,US,NY,18/01/1994 0:00,21/10/2016 0:00,0,-1
78,16,UTF-8,cloudflare-nginx,-1,US,LA,20/10/2003 0:00,15/01/2015 0:00,6,-1
78,17,UTF-8,mw2165.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
78,11,UTF-8,cloudflare-nginx,-1,US,WA,7/12/2006 0:00,2/03/2017 0:00,0,-1
78,15,iso-8859-1,Apache,13,JP,Tottori,14/04/2017 0:00,18/04/2017 0:00,0,-1
78,16,UTF-8,GSE,9313,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
78,13,UTF-8,Unknown,28508,US,NY,10/08/1995 0:00,5/08/2016 0:00,0,-1
78,15,ISO-8859-1,Varnish,9,US,DC,18/10/2005 0:00,14/10/2016 0:00,0,-1
78,13,UTF-8,mw2224.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
78,10,utf-8,Apache,23144,US,NY,18/01/1994 0:00,21/10/2016 0:00,6,-1
78,12,UTF-8,Pizza/pepperoni,13707,US,WA,16/11/1994 0:00,28/10/2015 0:00,4,-1
78,13,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,4,-1
78,12,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
78,17,iso-8859-1,Apache,-1,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
78,16,ISO-8859-1,MI,2743,US,CA,24/02/1996 0:00,18/01/2017 0:00,4,-1
79,13,ISO-8859-1,Microsoft-IIS/8.5,1245,US,Arkansas,23/06/1999 0:00,12/06/2015 0:00,0,-1
79,14,ISO-8859-1,Unknown,6748,CA,QC,24/10/1996 0:00,24/08/2015 0:00,0,-1
79,14,utf-8,cloudflare-nginx,-1,US,PA,3/05/2006 0:00,8/08/2016 0:00,0,-1
79,9,UTF-8,Unknown,53420,US,NJ,26/05/1994 0:00,21/05/2016 0:00,0,-1
79,15,UTF-8,Apache-Coyote/1.1,46887,US,Washington,16/09/2004 0:00,28/03/2016 0:00,0,-1
79,15,UTF-8,Apache,-1,US,Arizona,17/08/2010 0:00,17/08/2016 0:00,0,-1
79,16,ISO-8859-1,Roxen/5.4.98-r2,11593,US,IL,2/03/2000 0:00,3/03/2017 0:00,6,-1
79,15,UTF-8,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,-1,Unknown,Unknown,26/01/2002 0:00,12/01/2017 0:00,2,-1
80,16,UTF-8,Unknown,7240,US,California,4/02/1996 0:00,10/08/2016 0:00,0,-1
80,12,UTF-8,Apache,471,US,CA,23/07/2004 0:00,4/03/2017 0:00,0,-1
80,12,UTF-8,GSE,38149,US,CA,31/07/2000 0:00,29/06/2016 0:00,4,-1
80,15,UTF-8,Unknown,-1,US,CA,9/01/1998 0:00,4/01/2017 0:00,0,-1
80,13,utf-8,cloudflare-nginx,-1,US,CA,18/01/1995 0:00,26/08/2015 0:00,10,-1
80,17,ISO-8859-1,nginx/1.2.1,8619,BY,--,17/05/2004 0:00,2/03/2017 0:00,0,-1
80,14,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,5/06/2003 0:00,26/11/2014 0:00,0,-1
80,13,ISO-8859-1,nginx/1.1.19,-1,Unknown,Unknown,19/11/1998 0:00,29/09/2016 0:00,4,-1
80,11,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CA,8/09/2003 0:00,3/03/2017 0:00,8,-1
80,16,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
80,13,UTF-8,GSE,11326,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
80,12,iso-8859-1,Apache,236,US,AZ,10/03/1998 0:00,5/03/2017 0:00,0,-1
81,17,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
81,17,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
81,14,UTF-8,GSE,10527,US,CA,31/07/2000 0:00,29/06/2016 0:00,4,-1
81,18,iso-8859-1,Apache/2.2.15 (CentOS),213,US,OK,7/07/1999 0:00,24/05/2016 0:00,4,-1
81,16,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,0,-1
81,15,UTF-8,Apache,-1,Unknown,Unknown,Unknown,Unknown,8,-1
81,13,us-ascii,Microsoft-HTTPAPI/2.0,324,US,NY,25/02/2005 0:00,27/12/2015 0:00,6,-1
81,11,UTF-8,cloudflare-nginx,-1,US,WA,7/04/2011 0:00,11/03/2017 0:00,8,-1
81,16,UTF-8,cloudflare-nginx,-1,US,FL,12/02/1999 0:00,14/12/2016 0:00,4,-1
81,15,ISO-8859-1,Apache,-1,US,Illinois,22/08/2003 0:00,26/12/2012 0:00,4,-1
81,12,ISO-8859-1,Apache,4897,US,Florida,20/08/2000 0:00,25/02/2017 0:00,4,-1
82,17,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
82,17,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
82,17,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
82,17,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
82,13,ISO-8859-1,nginx/1.10.1,8521,PA,PANAMA,3/03/2004 0:00,31/03/2017 0:00,0,-1
82,17,us-ascii,Microsoft-HTTPAPI/2.0,324,US,WA,10/11/1994 0:00,8/10/2014 0:00,0,-1
82,14,UTF-8,Unknown,-1,Unknown,Unknown,18/10/2000 0:00,29/01/2017 0:00,0,-1
82,17,ISO-8859-1,Apache/2.4.7 (Ubuntu),9101,Unknown,Unknown,11/10/2005 0:00,10/12/2016 0:00,8,-1
82,17,UTF-8,cloudflare-nginx,-1,US,FL,9/07/1995 0:00,25/05/2016 0:00,2,-1
82,13,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Florida,2/10/2007 0:00,20/07/2014 0:00,6,-1
82,18,UTF-8,GSE,53520,US,CA,31/07/2000 0:00,29/06/2016 0:00,4,-1
82,12,ISO-8859-1,Apache,-1,US,Florida,22/09/2000 0:00,2/09/2016 0:00,0,-1
82,14,UTF-8,cloudflare-nginx,-1,Unknown,Unknown,17/04/1996 0:00,18/04/2017 0:00,6,-1
83,17,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
83,17,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
83,11,UTF-8,Apache,-1,JP,Fukuoka,15/09/2013 0:00,4/08/2016 0:00,6,-1
83,16,UTF-8,nginx/1.9.13,-1,US,WA,25/11/1995 0:00,9/10/2015 0:00,0,-1
83,21,UTF-8,nginx/1.6.2,2034,US,CO,2/04/2009 0:00,21/03/2017 0:00,4,-1
83,14,utf-8,cloudflare-nginx,-1,Unknown,Unknown,14/10/1999 0:00,20/11/2013 0:00,8,-1
83,15,UTF-8,GSE,34930,US,CA,31/07/2000 0:00,29/06/2016 0:00,4,-1
83,19,ISO-8859-1,Apache/2.2.22 (Debian),5866,AE,Dubai,10/12/2010 0:00,11/10/2016 0:00,6,-1
83,13,ISO-8859-1,nginx,162,US,Minnesota,5/11/1996 5:00,29/08/2016 20:58,4,-1
83,17,UTF-8,Apache-Coyote/1.1,46886,Unknown,Unknown,16/09/2004 0:00,28/03/2016 0:00,0,-1
84,15,UTF-8,Apache/2.2.22 (Debian),11323,US,Washington,8/03/2003 0:00,9/03/2017 0:00,4,1
84,17,UTF-8,Apache,12773,US,UTAH,12/08/2005 0:00,12/08/2016 0:00,0,-1
84,12,ISO-8859-1,Apache/2.2.15 (CentOS),23412,US,Arizona,9/02/2005 0:00,2/02/2016 0:00,0,-1
84,15,utf-8,Apache,8326,US,Texas,23/11/1998 0:00,24/04/2015 0:00,0,-1
84,14,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,6,-1
84,14,UTF-8,GSE,11243,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
85,13,UTF-8,Apache/2.2.22 (Debian),8364,US,Washington,14/03/2004 0:00,15/03/2017 0:00,6,1
85,18,ISO-8859-1,Unknown,-1,US,NJ,27/06/1996 0:00,1/11/2016 0:00,0,-1
85,12,UTF-8,cloudflare-nginx,-1,US,WA,7/04/2011 0:00,11/03/2017 0:00,0,-1
85,15,UTF-8,GSE,27976,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
86,15,UTF-8,GSE,-1,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
86,17,UTF-8,Apache,58,US,MI,19/05/2016 0:00,26/09/2016 0:00,0,-1
86,16,utf-8,Apache/2.4.25,3500,US,Arizona,24/05/2006 0:00,6/10/2016 0:00,0,-1
86,17,utf-8,Unknown,959,US,WA,12/02/2000 0:00,16/08/2016 0:00,0,-1
86,13,ISO-8859-1,Roxen/5.4.98-r2,13747,US,IL,3/05/2004 0:00,4/05/2016 0:00,6,-1
86,16,UTF-8,GSE,14291,US,CA,31/07/2000 0:00,29/06/2016 0:00,4,-1
86,15,utf-8,cloudflare-nginx,-1,US,California,15/12/1998 0:00,25/04/2016 0:00,4,-1
86,16,UTF-8,Apache/2.2.15 (CentOS),15108,US,CA,15/04/2002 0:00,13/04/2016 0:00,0,-1
87,17,UTF-8,nginx,-1,US,California,8/05/2001 0:00,19/04/2015 0:00,0,-1
87,13,UTF-8,mw2180.codfw.wmnet,15187,US,CA,13/01/2001 0:12,12/12/2015 10:16,6,-1
87,18,UTF-8,nginx,-1,US,FL,5/02/2009 0:00,16/01/2017 0:00,0,-1
87,15,utf-8,Microsoft-IIS/7.5,9083,US,va,29/04/1994 0:00,30/08/2013 0:00,6,-1
87,14,us-ascii,Microsoft-HTTPAPI/2.0,324,US,KS,7/07/1997 0:00,5/07/2016 0:00,4,-1
87,16,UTF-8,nginx,30824,US,CA,5/03/1994 0:00,2/02/2017 0:00,6,-1
87,16,UTF-8,GSE,48831,US,CA,31/07/2000 0:00,29/06/2016 0:00,0,-1
88,14,us-ascii,Microsoft-HTTPAPI/2.0,257,US,NY,22/05/1995 0:00,21/04/2016 0:00,0,-1
88,15,iso-8859-1,Unknown,411,US,WV,23/04/1996 0:00,26/03/2017 0:00,0,-1
88,17,utf-8,Microsoft-IIS/7.5,9084,US,va,29/04/1994 0:00,30/08/2013 0:00,0,-1
88,17,UTF-8,cloudflare-nginx,-1,CA,ON,1/08/2007 0:00,3/03/2016 0:00,0,-1
88,16,UTF-8,nginx/1.11.10,-1,Unknown,Unknown,21/05/1997 0:00,26/07/2016 0:00,4,-1
88,15,UTF-8,Pizza/pepperoni,13776,US,WA,16/11/1994 0:00,28/10/2015 0:00,4,-1
88,15,UTF-8,Apache,-1,Unknown,Unknown,25/03/2010 0:00,25/03/2017 0:00,4,-1
88,13,utf-8,Apache,33799,US,NY,27/01/1995 0:00,24/01/2017 0:00,6,-1
88,16,utf-8,Microsoft-IIS/7.5,9083,US,va,29/04/1994 0:00,30/08/2013 0:00,0,-1
89,18,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
89,12,utf-8,Unknown,30193,US,GA,9/08/1994 0:00,23/06/2016 0:00,0,-1
89,20,UTF-8,Apache/2.2.14 (Ubuntu),-1,US,CA,26/03/2002 0:00,23/02/2017 0:00,0,-1
89,16,UTF-8,cloudflare-nginx,-1,US,New York,26/04/1996 0:00,20/12/2013 0:00,0,-1
89,13,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CA,19/05/2003 0:00,10/10/2016 0:00,0,-1
89,14,utf-8,Microsoft-IIS/8.5,246324,Unknown,Unknown,Unknown,Unknown,0,-1
89,16,utf-8,cloudflare-nginx,0,US,IL,12/12/1990 0:00,8/06/2015 0:00,0,-1
89,17,UTF-8,GSE,37836,US,CA,31/07/2000 0:00,29/06/2016 0:00,4,-1
89,15,utf-8,Apache,19856,US,NY,18/01/1994 0:00,21/10/2016 0:00,6,-1
89,20,utf-8,ebay server,-1,US,CA,4/08/1995 0:00,26/01/2017 0:00,4,-1
90,15,utf-8,nginx/1.6.2,-1,Unknown,Unknown,20/10/2000 0:00,28/04/2017 0:00,0,-1
90,16,UTF-8,nginx/1.9.13,40605,US,TX,2/07/1999 0:00,9/03/2015 0:00,0,-1
90,17,iso-8859-1,Apache,392,US,New York,17/03/2009 0:00,7/04/2016 0:00,0,-1
90,17,UTF-8,nginx/0.8.55,-1,CA,ON,27/05/2006 0:00,8/08/2015 0:00,6,-1
90,16,utf-8,nginx,19793,US,IL,25/07/1995 0:00,22/03/2017 0:00,4,-1
90,17,utf-8,ebay server,-1,US,CA,4/08/1995 0:00,26/01/2017 0:00,0,-1
90,16,UTF-8,ebay server,-1,US,CA,4/08/1995 0:00,26/01/2017 0:00,0,-1
91,17,UTF-8,GSE,38155,US,CA,31/07/2000 0:00,29/06/2016 0:00,4,-1
91,14,UTF-8,Apache,9406,IE,CO. DUBLIN,11/08/2009 0:00,4/03/2017 0:00,4,-1
91,19,UTF-8,Apache/2.2.22,20,PH,Metro Manila,24/03/2005 0:00,13/03/2017 0:00,0,-1
92,19,UTF-8,Apache/2.4.7 (Ubuntu),5610,US,MI,8/07/1996 0:00,27/09/2012 0:00,0,-1
92,18,UTF-8,Apache,30285,US,NY,29/03/1994 0:00,26/03/2017 0:00,0,-1
92,17,utf-8,Microsoft-IIS/7.5,9084,US,va,29/04/1994 0:00,30/08/2013 0:00,6,-1
92,18,utf-8,Apache,11363,Unknown,Unknown,Unknown,Unknown,8,-1
92,15,utf-8,Unknown,37687,US,FL,1/02/1994 0:00,28/04/2016 0:00,6,-1
92,16,utf-8,Unknown,38483,US,FL,1/02/1994 0:00,28/04/2016 0:00,0,-1
92,18,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
93,19,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
93,19,ISO-8859-1,Microsoft-IIS/7.5,16479,US,va,29/04/1994 0:00,30/08/2013 0:00,8,-1
94,20,UTF-8,Apache,58,US,Massachusetts,2/01/2016 0:00,13/02/2017 0:00,8,1
94,19,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
94,19,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
94,19,UTF-8,Apache/2.4.7 (Ubuntu),8404,US,Massachusetts,24/02/2008 18:32,25/02/2017 14:18,6,-1
95,19,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
95,19,utf-8,Microsoft-IIS/6.0,-1,US,California,18/06/2003 0:00,14/06/2016 0:00,0,1
95,14,utf-8,Microsoft-IIS/8.5,6783,GB,London,2/12/1997 0:00,16/11/2016 0:00,0,-1
95,19,UTF-8,nginx,-1,US,CA,3/03/2000 0:00,12/01/2017 0:00,0,-1
95,19,ISO-8859-1,nginx,162,Unknown,Unknown,17/10/2008 0:00,24/03/2017 0:00,2,-1
95,15,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,Unknown,Unknown,0,-1
95,19,ISO-8859-1,Varnish,9,US,DC,16/02/2010 0:00,11/02/2017 0:00,0,-1
96,18,utf-8,nginx/1.8.0,55367,US,va,10/05/1996 0:00,9/04/2017 0:00,0,-1
96,15,ISO-8859-1,Varnish,9,US,DC,27/01/2007 0:00,22/01/2017 0:00,0,-1
96,19,utf-8,nginx,-1,US,California,24/09/2006 0:00,26/08/2015 0:00,0,-1
97,15,UTF-8,Apache/2.2.22 (Debian),8755,UY,Montevideo,8/06/2009 3:48,30/05/2016 18:18,0,1
97,15,UTF-8,Apache/2.2.22 (Debian),8762,UY,Montevideo,8/06/2009 3:48,30/05/2016 18:18,0,1
97,17,UTF-8,cloudflare-nginx,-1,US,LA,20/10/2003 0:00,15/01/2015 0:00,4,-1
97,19,UTF-8,Apache,7778,Unknown,Unknown,Unknown,Unknown,4,-1
97,15,us-ascii,Microsoft-HTTPAPI/2.0,324,US,PA,19/04/2003 0:00,26/09/2013 0:00,6,-1
98,19,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,0,-1
98,16,UTF-8,Microsoft-IIS/7.5,-1,Unknown,Unknown,20/12/1999 0:00,21/10/2016 0:00,0,-1
98,18,UTF-8,nginx,-1,KG,KG,29/12/2007 0:00,14/11/2016 0:00,0,-1
98,18,UTF-8,nginx,-1,US,nj,4/03/1996 0:00,1/02/2017 0:00,8,-1
98,16,utf-8,nginx,6730,US,CA,6/08/2002 0:00,5/08/2013 0:00,6,-1
98,18,UTF-8,nginx,-1,KG,KG,29/12/2007 0:00,14/11/2016 0:00,4,-1
99,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
99,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
99,14,ISO-8859-1,Apache/2.4.7 (Ubuntu),2743,US,IL,10/01/2000 0:00,8/11/2016 0:00,0,-1
99,16,UTF-8,Apache,12588,US,FLORIDA,17/05/2007 0:00,17/05/2016 0:00,0,-1
99,22,ISO-8859-1,Microsoft-IIS/7.5,2346,SC,Other,10/08/2016 0:00,13/08/2016 0:00,4,-1
99,15,utf-8,Microsoft-IIS/8.5,-1,CA,ON,23/12/1995 0:00,8/02/2017 0:00,4,-1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,20,UTF-8,Apache,-1,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,0,1
100,17,utf-8,Apache,14060,Unknown,Unknown,27/09/2000 0:00,26/07/2016 0:00,8,-1
100,15,utf-8,nginx/1.4.6 (Ubuntu),-1,CA,British Columbia,5/11/2003 0:00,6/11/2016 0:00,0,-1
100,19,UTF-8,nginx/1.12.0,5272,CA,QUEBEC,3/01/2009 0:00,3/01/2017 0:00,2,-1
101,21,ISO-8859-1,nginx,-1,UK,Unknown,22/11/1995 0:00,22/11/2016 0:00,0,-1
101,20,utf-8,nginx,-1,US,California,24/09/2006 0:00,26/08/2015 0:00,4,-1
101,20,utf-8,Microsoft-IIS/8.5,4678,US,DE,26/06/2007 0:00,24/04/2017 0:00,6,-1
101,16,utf-8,Microsoft-IIS/8.5,-1,CA,ON,23/12/1995 0:00,8/02/2017 0:00,0,-1
101,20,UTF-8,GSE,11833,US,CA,31/07/2000 0:00,29/06/2016 0:00,6,-1
101,18,utf-8,nginx,27131,US,New York,1/03/1994 0:00,19/02/2017 0:00,8,-1
101,19,UTF-8,Apache,54473,US,FL,13/12/1993 5:00,2/07/2015 17:44,4,-1
101,15,UTF-8,Apache,7503,CA,ON,14/12/2009 0:00,13/12/2016 0:00,NA,-1
102,16,UTF-8,Microsoft-IIS/7.5,-1,CA,ON,20/12/1999 0:00,21/10/2016 0:00,0,-1
102,12,UTF-8,nginx/1.4.6 (Ubuntu),-1,US,CA,14/12/1995 5:00,6/12/2016 21:52,0,-1
102,20,ISO-8859-1,Varnish,9,US,DC,16/02/2010 0:00,11/02/2017 0:00,0,-1
102,17,ISO-8859-1,Apache,-1,US,NY,1/04/2008 22:47,2/04/2017 1:35,6,-1
102,18,utf-8,Unknown,24702,US,FL,1/02/1994 0:00,28/04/2016 0:00,0,-1
103,21,utf-8,Apache,15591,US,Washington,28/11/1994 0:00,21/03/2017 0:00,0,-1
103,17,utf-8,Apache-Coyote/1.1,15666,US,OH,30/10/2002 0:00,15/03/2017 0:00,0,-1
103,17,utf-8,Apache/2.2.10 (Linux/SUSE),-1,BE,Unknown,16/01/2001 0:00,7/04/2017 0:00,0,-1
103,16,UTF-8,cloudflare-nginx,-1,US,AZ,9/12/1998 0:00,24/10/2016 0:00,0,-1
103,20,utf-8,Apache/2.2.15 (CentOS),10843,US,California,6/09/2005 0:00,13/08/2015 0:00,0,-1
104,17,ISO-8859-1,Varnish,9,US,DC,7/11/2003 0:00,3/11/2016 0:00,0,-1
104,16,us-ascii,Microsoft-HTTPAPI/2.0,257,US,NY,18/03/1999 0:00,15/02/2016 0:00,0,-1
104,18,utf-8,nginx/1.4.6 (Ubuntu),-1,US,WA,8/02/2005 0:00,5/03/2017 0:00,0,-1
104,20,UTF-8,Unknown,-1,US,IL,8/12/2016 0:00,15/02/2017 0:00,4,-1
104,17,UTF-8,nginx/1.12.0,-1,US,UT,21/11/1996 0:00,22/10/2016 0:00,0,-1
105,20,ISO-8859-1,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,11230,Unknown,Unknown,Unknown,Unknown,4,1
105,21,UTF-8,Apache,26857,US,MO,3/09/1996 0:00,8/12/2016 0:00,4,-1
105,17,utf-8,Apache,14060,Unknown,Unknown,27/09/2000 0:00,26/07/2016 0:00,0,-1
105,22,utf-8,Apache,-1,US,NY,29/09/1993 0:00,24/09/2016 0:00,0,-1
106,21,utf-8,Apache,-1,US,NY,18/01/1994 0:00,21/10/2016 0:00,0,-1
106,18,utf-8,Unknown,65670,US,IL,19/12/1995 0:00,8/06/2015 0:00,0,-1
106,18,UTF-8,Apache,75176,US,MA,23/03/1999 0:00,19/03/2016 0:00,0,-1
106,19,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CO,27/01/2011 0:00,5/01/2017 0:00,6,-1
106,19,UTF-8,Apache/2.4.7 (Ubuntu),15058,US,NY,29/03/1994 0:00,26/03/2017 0:00,6,-1
106,22,UTF-8,nginx/1.8.0,6298,US,CA,13/01/1996 0:00,11/12/2016 0:00,0,-1
107,23,UTF-8,Apache,25886,US,NY,18/01/1994 0:00,21/10/2016 0:00,0,-1
108,21,ISO-8859-1,nginx,162,US,CA,28/02/1994 5:00,16/01/2017 17:49,0,-1
108,23,utf-8,Microsoft-IIS/7.5,-1,US,NJ,26/06/1996 0:00,22/05/2015 0:00,4,-1
108,18,utf-8,nginx,-1,US,VA,16/05/1995 4:00,14/01/2017 16:52,8,-1
109,20,ISO-8859-1,Varnish,9,US,DC,16/07/2007 0:00,12/07/2016 0:00,0,-1
109,18,utf-8,nginx/1.7.12,33481,US,FL,1/02/1994 0:00,28/04/2016 0:00,0,-1
110,21,UTF-8,Apache,42290,Unknown,Unknown,22/05/2009 0:00,7/05/2016 0:00,0,-1
110,15,ISO-8859-1,Apache/2.0.63 (Unix) mod_ssl/2.0.63 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 PHP/5.3.6,22264,US,Florida,10/03/2006 0:00,14/02/2016 0:00,4,-1
111,22,UTF-8,Apache/2,12027,PA,PANAMA,18/12/2006 0:00,25/11/2016 0:00,4,-1
112,19,UTF-8,Apache,-1,Unknown,Unknown,8/04/2009 0:00,9/04/2017 0:00,2,-1
